date,Total Energy Consumed by the Residential Sector,year,month,t,Total Energy Consumed by the Residential Sector__lag1,Total Energy Consumed by the Residential Sector__lag12,Total Energy Consumed by the Residential Sector__rollmean3,Total Energy Consumed by the Residential Sector__rollstd3,Total Energy Consumed by the Residential Sector__rollmean12,Total Energy Consumed by the Residential Sector__rollstd12,Primary Energy Consumed by the Commercial Sector__lag1,Electricity Sales to Ultimate Customers in the Commercial Sector__lag1,End-Use Energy Consumed by the Commercial Sector__lag1,Commercial Sector Electrical System Energy Losses__lag1,Total Energy Consumed by the Commercial Sector__lag1,Primary Energy Consumed by the Industrial Sector__lag1,Electricity Sales to Ultimate Customers in the Industrial Sector__lag1,End-Use Energy Consumed by the Industrial Sector__lag1,Industrial Sector Electrical System Energy Losses__lag1,Total Energy Consumed by the Industrial Sector__lag1,Total Primary Energy Consumed by the Transportation Sector__lag1,Electricity Sales to Ultimate Customers in the Transportation Sector__lag1,End-Use Energy Consumed by the Transportation Sector__lag1,Electrical System Energy Losses Proportioned to the Transportation Sector__lag1,Total Energy Consumed by the Transportation Sector__lag1,Total Primary Energy Consumed by the End-Use Sectors__lag1
1974-01-01,1771.91,1974,1,12,1476.392,1891.117,1190.402,271.2929358074038,1187.6640833333333,346.3940923901715,508.53,117.629,626.159,245.651,871.81,2222.257,191.312,2413.569,399.528,2813.096,1534.434,0.87,1535.305,1.817,1537.122,5252.688
1974-02-01,1523.829,1974,2,13,1771.91,1654.718,1468.807,306.9657913986511,1177.7301666666665,325.4633944563669,631.873,120.804,752.677,238.042,990.719,1931.828,189.218,2121.046,372.852,2493.898,1438.094,0.838,1438.932,1.651,1440.584,5237.765
1974-03-01,1384.953,1974,3,14,1523.829,1449.521,1590.7103333333334,158.7058809317836,1166.82275,309.8430659761121,536.913,115.779,652.692,211.583,864.274,1866.914,186.975,2053.889,341.691,2395.58,1338.913,0.77,1339.683,1.407,1341.09,4805.625
1974-04-01,1151.224,1974,4,15,1384.953,1129.6,1560.2306666666666,196.02994915148426,1161.4420833333334,305.0104420559636,470.272,115.364,585.636,231.444,817.081,1917.247,190.438,2107.685,382.058,2489.743,1480.536,0.787,1481.322,1.578,1482.9,4780.195
1974-05-01,942.739,1974,5,16,1151.224,953.556,1353.3353333333332,188.30395412824862,1163.2440833333333,304.8690615960351,373.789,114.209,487.998,216.951,704.949,1784.148,191.463,1975.61,363.7,2339.311,1467.557,0.772,1468.329,1.467,1469.796,4349.389
1974-06-01,855.001,1974,6,17,942.739,861.449,1159.6386666666665,221.2270562348414,1162.3426666666667,305.56062346903923,265.331,117.768,383.099,253.854,636.952,1911.169,195.256,2106.425,420.883,2527.308,1557.263,0.785,1558.047,1.691,1559.739,4233.934
1974-07-01,926.934,1974,7,18,855.001,905.935,982.9879999999999,152.15782245090284,1161.8053333333335,306.1429668199703,213.921,127.622,341.543,261.967,603.51,1865.354,196.88,2062.233,404.132,2466.365,1525.901,0.778,1526.678,1.596,1528.275,3974.833
1974-08-01,905.313,1974,8,19,926.934,940.738,908.2246666666666,46.76556988141881,1163.55525,304.6035943661041,194.741,137.243,331.984,319.916,651.9,1980.919,196.201,2177.12,457.35,2634.469,1579.05,0.832,1579.882,1.94,1581.822,4073.132
1974-09-01,849.498,1974,9,20,905.313,894.129,895.7493333333333,36.90781641243318,1160.6031666666665,307.1206162144928,196.81,141.677,338.486,303.663,642.149,2049.722,203.496,2253.218,436.163,2689.381,1601.854,0.849,1602.704,1.82,1604.524,4145.593
1974-10-01,948.252,1974,10,21,849.498,936.695,893.915,39.95646789945947,1156.8839166666667,310.8881341229463,213.857,138.301,352.158,250.851,603.008,2073.063,204.356,2277.42,370.663,2648.082,1456.481,0.834,1457.314,1.512,1458.826,4084.563
1974-11-01,1101.091,1974,11,22,948.252,1158.119,901.0210000000001,49.51670502972237,1157.847,310.1610635252126,281.758,125.696,407.454,260.887,668.341,2219.813,205.116,2424.929,425.726,2850.655,1569.737,0.804,1570.541,1.669,1572.21,4556.114
1974-12-01,1571.205,1974,12,23,1101.091,1476.392,966.2803333333333,126.76168590837626,1153.0946666666666,310.59311180160796,353.427,121.79,475.218,259.404,734.621,2124.166,195.081,2319.247,415.508,2734.756,1507.22,0.829,1508.049,1.766,1509.815,4630.208
1975-01-01,1714.392,1975,1,24,1571.205,1771.91,1206.8493333333333,324.66325454897697,1160.99575,320.60948374934696,526.567,125.082,651.648,277.222,928.87,2015.052,182.314,2197.366,404.067,2601.433,1564.631,0.844,1565.475,1.87,1567.345,5123.134
1975-02-01,1579.826,1975,2,25,1714.392,1523.829,1462.2293333333334,320.84466817189553,1156.2025833333335,310.92974170891773,546.766,130.382,677.148,269.929,947.076,2077.53,193.155,2270.685,399.889,2670.574,1541.567,0.887,1542.454,1.835,1544.289,5311.299
1975-03-01,1491.703,1975,3,26,1579.826,1384.953,1621.8076666666666,80.2961673701406,1160.869,317.3035052171516,522.32,125.812,648.132,231.313,879.445,1643.004,188.899,1831.903,347.303,2179.206,1358.921,0.826,1359.746,1.518,1361.264,4615.02
1975-04-01,1313.991,1975,4,27,1491.703,1151.224,1595.307,112.14875701941739,1169.7648333333334,325.546327515297,467.958,125.211,593.169,250.521,843.69,1765.069,189.596,1954.664,379.34,2334.004,1516.69,0.84,1517.53,1.68,1519.21,4747.519
1975-05-01,966.271,1975,5,28,1313.991,942.739,1461.8400000000001,135.41015797568653,1183.32875,328.08455001891457,421.168,121.517,542.685,233.212,775.898,1464.567,187.596,1652.163,360.029,2012.192,1508.513,0.785,1509.297,1.506,1510.803,4259.954
1975-06-01,861.296,1975,6,29,966.271,855.001,1257.3216666666667,267.2606530361957,1185.28975,326.5826756456027,260.025,123.524,383.549,262.405,645.954,1545.49,190.51,1736.0,404.705,2140.706,1543.321,0.805,1544.126,1.71,1545.835,3874.907
1975-07-01,917.352,1975,7,30,861.296,926.934,1047.186,236.946446850339,1185.8143333333333,326.0084597007021,204.982,136.279,341.261,291.471,632.731,1610.661,193.752,1804.412,414.391,2218.804,1527.739,0.802,1528.541,1.715,1530.256,3711.675
1975-08-01,932.427,1975,8,31,917.352,905.313,914.973,52.52792007114481,1185.0158333333334,326.71116239461804,186.913,147.303,334.217,328.548,662.765,1721.35,192.642,1913.992,429.673,2343.665,1557.676,0.841,1558.517,1.875,1560.392,3784.508
1975-09-01,859.993,1975,9,32,932.427,849.498,903.6916666666666,37.48143967797824,1187.2753333333333,324.6884100225472,188.71,150.743,339.454,330.93,670.384,1773.548,200.67,1974.218,440.535,2414.752,1557.841,0.85,1558.691,1.867,1560.558,3823.898
1975-10-01,892.863,1975,10,33,859.993,948.252,903.2573333333333,38.21865788242596,1188.1499166666667,323.7085136183361,206.457,147.349,353.806,261.474,615.28,1817.387,203.271,2020.658,360.709,2381.367,1491.082,0.89,1491.973,1.58,1493.552,3856.905
1975-11-01,1017.314,1975,11,34,892.863,1101.091,895.0943333333335,36.26851562076844,1183.5341666666666,327.80910612395735,247.36,131.093,378.453,268.016,646.469,2013.965,204.348,2218.314,417.783,2636.097,1568.14,0.856,1568.995,1.749,1570.744,4273.01
1975-12-01,1552.391,1975,12,35,1017.314,1571.205,923.39,82.9843211516523,1176.55275,330.6047209375641,306.117,127.717,433.834,257.347,691.18,1910.75,202.258,2113.008,407.545,2520.553,1442.08,0.89,1442.969,1.793,1444.763,4241.234
1976-01-01,1943.925,1976,1,36,1552.391,1714.392,1154.1893333333335,350.4218006236681,1174.9849166666665,328.6015535686339,500.58,130.895,631.476,284.052,915.528,2035.303,199.666,2234.969,433.29,2668.259,1596.979,0.88,1597.858,1.909,1599.767,5138.893
1976-02-01,1626.369,1976,2,37,1943.925,1579.826,1504.5433333333333,465.15485134988506,1194.1126666666667,367.2610158569004,637.627,140.492,778.119,295.282,1073.401,1950.513,199.948,2150.461,420.247,2570.708,1530.972,0.92,1531.892,1.933,1533.824,5422.831
1976-03-01,1388.038,1976,3,38,1626.369,1491.703,1707.5616666666665,208.0117908420903,1197.9912499999998,371.92098778959274,547.42,134.901,682.32,245.659,927.98,1672.452,201.904,1874.356,367.676,2242.032,1418.877,0.847,1419.724,1.542,1421.265,4739.682
1976-04-01,1112.625,1976,4,39,1388.038,1313.991,1652.7773333333334,278.8828414304717,1189.3525,365.6293542797132,444.842,130.827,575.67,268.169,843.839,1723.455,210.088,1933.543,430.636,2364.179,1604.907,0.863,1605.77,1.769,1607.539,4669.091
1976-05-01,949.961,1976,5,40,1112.625,966.271,1375.677333333333,257.0949512229556,1172.572,364.00629405547375,338.629,126.527,465.156,244.658,709.814,1665.956,208.773,1874.729,403.691,2278.419,1582.55,0.779,1583.329,1.506,1584.835,4261.228
1976-06-01,894.095,1976,6,41,949.961,861.296,1150.2079999999999,221.44350498264998,1171.2128333333333,364.8760424562226,275.266,129.299,404.566,263.057,667.623,1784.408,212.892,1997.3,433.126,2430.426,1565.236,0.792,1566.028,1.61,1567.638,4147.458
1976-07-01,927.179,1976,7,42,894.095,917.352,985.5603333333333,113.53116147267465,1173.9460833333335,362.4582724629286,225.494,138.5,363.994,310.032,674.026,1756.445,217.811,1974.256,487.57,2461.827,1611.321,0.777,1612.097,1.739,1613.836,3996.94
1976-08-01,923.88,1976,8,43,927.179,932.427,923.745,28.09086606000786,1174.765,361.83640381280304,195.509,154.366,349.875,343.147,693.022,1868.001,216.617,2084.618,481.526,2566.144,1649.041,0.847,1649.888,1.883,1651.771,4045.587
1976-09-01,859.374,1976,9,44,923.88,859.993,915.0513333333333,18.223522720227532,1174.05275,362.3648216603425,199.456,155.807,355.263,333.4,688.663,1879.968,221.825,2101.793,474.669,2576.463,1606.829,0.843,1607.672,1.804,1609.476,3991.921
1976-10-01,956.327,1976,10,45,859.374,892.863,903.4776666666667,38.230497123823376,1174.0011666666667,362.4136337175153,208.278,152.945,361.223,283.115,644.338,1870.798,223.675,2094.473,414.043,2508.516,1579.969,0.886,1580.855,1.64,1582.494,3995.336
1976-11-01,1338.986,1976,11,46,956.327,1017.314,913.1936666666667,49.35199430959859,1179.2898333333335,358.37864626469474,267.198,138.219,405.417,286.85,692.267,2159.025,222.598,2381.623,461.963,2843.586,1599.466,0.817,1600.283,1.695,1601.978,4509.873
1976-12-01,1835.206,1976,12,47,1338.986,1552.391,1051.5623333333333,253.59267373552893,1206.0958333333333,357.1900118876973,433.992,134.089,568.081,293.559,861.64,2085.034,219.082,2304.116,479.631,2783.747,1598.778,0.839,1599.617,1.837,1601.454,4945.493
1977-01-01,2224.367,1977,1,48,1835.206,1943.925,1376.8396666666667,440.66058278490686,1229.66375,389.9447104759911,597.935,141.971,739.906,317.826,1057.732,2189.485,217.67,2407.155,487.289,2894.444,1718.789,0.851,1719.64,1.906,1721.546,5710.312
1977-02-01,1843.896,1977,2,49,2224.367,1626.369,1799.5196666666668,443.7679738110144,1253.0339166666665,441.6227406384237,700.21,149.26,849.47,340.561,1190.03,1998.771,213.508,2212.28,487.155,2699.434,1580.641,0.928,1581.569,2.118,1583.687,5767.7
1977-03-01,1406.768,1977,3,50,1843.896,1388.038,1967.823,222.2161042251429,1271.1611666666668,462.3195319946886,586.872,142.5,729.372,262.537,991.909,1584.186,209.651,1793.836,386.255,2180.091,1525.826,0.854,1526.679,1.573,1528.252,4941.058
1977-04-01,1090.556,1977,4,51,1406.768,1112.625,1825.0103333333334,409.1265482761209,1272.722,462.7813769107985,421.33,137.383,558.713,285.677,844.39,1845.75,220.074,2065.823,457.625,2523.448,1656.761,0.911,1657.672,1.894,1659.566,4792.937
1977-05-01,929.992,1977,5,52,1090.556,949.961,1447.0733333333335,378.28386011213007,1270.8829166666667,463.51870084730587,321.711,131.316,453.027,265.226,718.253,1734.94,220.2,1955.14,444.75,2399.889,1638.726,0.803,1639.529,1.621,1641.15,4325.704
1977-06-01,914.475,1977,6,53,929.992,894.095,1142.4386666666667,242.5854424101624,1269.2188333333334,464.80963422729866,253.156,135.753,388.909,309.373,698.282,1870.319,227.74,2098.059,519.006,2617.064,1618.43,0.831,1619.26,1.893,1621.153,4203.969
1977-07-01,1023.469,1977,7,54,914.475,927.179,978.341,97.49025074847849,1270.9171666666666,463.34933235142915,220.027,147.255,367.282,339.304,706.586,1906.136,229.166,2135.302,528.044,2663.346,1675.661,0.829,1676.49,1.909,1678.4,4166.936
1977-08-01,1003.722,1977,8,55,1023.469,923.88,955.9786666666668,58.96103070956773,1278.9413333333334,457.65416306228707,202.907,162.743,365.65,385.461,751.111,1872.353,224.052,2096.405,530.671,2627.076,1667.019,0.877,1667.896,2.078,1669.974,4060.312
1977-09-01,918.69,1977,9,56,1003.722,859.374,980.5553333333334,58.072746123586555,1285.5948333333333,452.5751132951871,205.019,164.523,369.542,368.155,737.697,1972.833,230.058,2202.892,514.805,2717.696,1713.623,0.863,1714.486,1.931,1716.416,4202.633
1977-10-01,974.507,1977,10,57,918.69,956.327,981.9603333333334,55.67618263076709,1290.5378333333335,447.7954407055714,209.441,160.061,369.502,318.804,688.306,2014.855,230.183,2245.037,458.47,2703.507,1645.199,0.88,1646.079,1.753,1647.832,4199.905
1977-11-01,1134.279,1977,11,58,974.507,1338.986,965.6396666666666,43.203963433168504,1292.0528333333334,446.5910665234081,266.031,145.037,411.068,292.197,703.265,2105.656,230.514,2336.17,464.402,2800.572,1666.977,0.885,1667.862,1.783,1669.645,4508.94
1977-12-01,1675.291,1977,12,59,1134.279,1835.206,1009.1586666666666,111.89373410667135,1274.9939166666668,448.540782414681,342.391,135.901,478.292,292.87,771.162,2070.306,225.141,2295.447,485.185,2780.632,1646.948,0.871,1647.819,1.877,1649.695,4706.903
1978-01-01,1961.523,1978,1,60,1675.291,2224.367,1261.359,367.26904098222144,1261.6676666666667,432.47136297465005,529.235,142.134,671.369,322.749,994.118,2125.421,221.673,2347.093,503.36,2850.453,1750.471,0.898,1751.368,2.039,1753.407,5463.434
1978-02-01,1891.849,1978,2,61,1961.523,1843.896,1590.3643333333332,420.1101794973948,1239.764,383.12073952049013,594.997,152.16,747.157,341.243,1088.4,2106.939,224.793,2331.732,504.135,2835.867,1647.08,0.902,1647.982,2.024,1650.006,5581.357
1978-03-01,1650.748,1978,3,62,1891.849,1406.768,1842.8876666666667,149.2651954654295,1243.7600833333333,390.1799423080816,601.516,148.882,750.398,293.603,1044.001,1749.503,209.705,1959.208,413.548,2372.756,1575.349,0.86,1576.21,1.696,1577.906,5163.345
1978-04-01,1155.053,1978,4,63,1650.748,1090.556,1834.7066666666667,163.0773124942058,1264.0917499999998,405.50208211081303,525.26,144.019,669.279,295.887,965.166,1755.847,212.134,1967.982,435.829,2403.811,1762.218,0.827,1763.045,1.699,1764.744,5081.461
1978-05-01,1013.519,1978,5,64,1155.053,929.992,1565.8833333333332,375.6575503571481,1269.4665,403.4149073034316,337.76,132.668,470.428,261.103,731.532,1786.903,217.996,2004.899,429.037,2433.936,1669.581,0.734,1670.315,1.445,1671.76,4469.311
1978-06-01,936.414,1978,6,65,1013.519,914.475,1273.1066666666668,334.61575092982963,1276.4270833333333,397.7052645253445,281.074,134.694,415.768,296.857,712.625,1884.958,231.303,2116.261,509.777,2626.038,1785.037,0.766,1785.803,1.688,1787.49,4483.456
1978-07-01,1013.764,1978,7,66,936.414,1023.469,1034.9953333333333,110.89038619435958,1278.2553333333333,395.9366028194948,220.43,152.919,373.349,341.348,714.696,1811.561,237.595,2049.156,530.363,2579.519,1742.294,0.799,1743.093,1.783,1744.877,4150.107
1978-08-01,1047.183,1978,8,67,1013.764,1003.722,987.899,44.58748619288771,1277.4465833333334,396.51383889765566,197.635,167.555,365.19,380.091,745.281,1926.644,232.03,2158.673,526.35,2685.023,1722.111,0.872,1722.983,1.978,1724.96,4171.552
1978-09-01,966.146,1978,9,68,1047.183,918.69,999.1203333333333,56.817871927187376,1281.0683333333334,393.9767222268418,210.276,169.731,380.008,382.966,762.974,1943.274,240.164,2183.438,541.883,2725.321,1800.235,0.841,1801.076,1.898,1802.974,4291.639
1978-10-01,997.968,1978,10,69,966.146,974.507,1009.0310000000001,40.72529691728373,1285.023,390.2289049827037,212.651,168.115,380.766,324.842,705.608,1898.228,242.675,2140.903,468.912,2609.815,1654.523,0.881,1655.405,1.703,1657.108,4111.406
1978-11-01,1184.009,1978,11,70,997.968,1134.279,1003.7656666666667,40.82840367114861,1286.9780833333332,388.5870792409243,270.206,150.517,420.724,305.018,725.742,2094.344,243.136,2337.48,492.706,2830.186,1734.818,0.822,1735.64,1.666,1737.306,4569.58
1978-12-01,1654.607,1978,12,71,1184.009,1675.291,1049.3743333333334,117.67765302866212,1291.12225,387.07277121142926,348.564,143.132,491.696,310.824,802.52,2080.105,237.823,2317.929,516.456,2834.385,1722.261,0.868,1723.129,1.886,1725.015,4823.949
1979-01-01,2042.559,1979,1,72,1654.607,1961.523,1278.8613333333333,338.4396813825674,1289.3985833333334,385.24826883345526,508.743,148.878,657.621,338.241,995.862,2139.461,231.221,2370.682,525.317,2895.999,1767.324,0.854,1768.178,1.94,1770.117,5433.15
1979-02-01,1951.588,1979,2,73,2042.559,1891.849,1627.0583333333334,429.93746336104874,1296.1515833333335,398.5805109358729,654.4,159.851,814.251,361.217,1175.468,2193.308,233.121,2426.43,526.787,2953.217,1735.484,0.936,1736.42,2.116,1738.536,5847.88
1979-03-01,1553.249,1979,3,74,1951.588,1650.748,1882.918,202.8875680050392,1301.1298333333334,406.9816557257125,647.862,156.237,804.099,309.297,1113.396,1831.677,230.76,2062.437,456.829,2519.267,1668.787,0.855,1669.642,1.693,1671.335,5410.19
1979-04-01,1187.361,1979,4,75,1553.249,1155.053,1849.1319999999998,260.24794519265555,1293.0049166666668,400.2855559764254,503.576,149.812,653.388,296.994,950.382,1918.935,238.1,2157.034,472.02,2629.054,1833.141,0.835,1833.975,1.655,1835.63,5205.315
1979-05-01,965.688,1979,5,76,1187.361,1013.519,1564.066,382.2283120060572,1295.69725,399.38096548035776,370.265,140.938,511.203,273.191,784.394,1784.627,238.649,2023.276,462.592,2485.868,1650.84,0.776,1651.616,1.504,1653.12,4491.014
1979-06-01,893.954,1979,6,77,965.688,936.414,1235.4326666666668,296.71559789187626,1291.7113333333332,402.67826107888555,272.448,142.604,415.052,297.053,712.104,1970.266,244.975,2215.241,510.298,2725.539,1738.872,0.779,1739.651,1.622,1741.273,4466.22
1979-07-01,972.099,1979,7,78,893.954,1013.764,1015.6676666666666,152.9555236738243,1288.173,406.2547415011692,214.949,154.065,369.014,332.967,701.981,1917.648,245.388,2163.036,530.334,2693.37,1675.01,0.789,1675.799,1.704,1677.503,4167.048
1979-08-01,1021.03,1979,8,79,972.099,1047.183,943.9136666666667,43.38492192379581,1284.7009166666667,408.9820928239142,191.262,165.504,356.766,379.027,735.793,1946.856,242.197,2189.054,554.665,2743.719,1659.318,0.827,1660.146,1.895,1662.041,4111.628
1979-09-01,917.36,1979,9,80,1021.03,966.146,962.3609999999999,64.09523326270457,1282.5215,410.42998163024106,195.268,171.581,366.849,379.04,745.889,2038.48,245.514,2283.993,542.366,2826.359,1743.763,0.879,1744.642,1.941,1746.583,4288.928
1979-10-01,966.925,1979,10,81,917.36,997.968,970.163,51.86210848972977,1278.456,414.074169095125,201.498,166.036,367.534,322.1,689.634,1968.619,242.3,2210.919,470.048,2680.967,1629.215,0.89,1630.104,1.726,1631.83,4117.806
1979-11-01,1161.293,1979,11,82,966.925,1184.009,968.4383333333334,51.85156563049794,1275.8690833333333,416.07793553097684,262.233,152.589,414.822,325.427,740.249,2191.37,243.862,2435.233,520.085,2955.318,1735.304,0.852,1736.155,1.816,1737.972,4626.685
1979-12-01,1533.096,1979,12,83,1161.293,1654.607,1015.1926666666665,128.93080646739855,1273.9760833333332,416.5852237774639,360.091,145.433,505.524,309.301,814.825,2152.018,238.089,2390.108,506.359,2896.467,1642.866,0.853,1643.719,1.815,1645.534,4786.93
1980-01-01,1772.975,1980,1,84,1533.096,2042.559,1220.4379999999999,287.6821137627438,1263.8501666666668,407.87794092190984,492.115,149.472,641.587,327.748,969.334,2208.27,229.617,2437.887,503.482,2941.369,1724.684,0.847,1725.531,1.857,1727.388,5325.034
1980-02-01,1738.722,1980,2,85,1772.975,1951.588,1489.1213333333333,308.2029295161441,1241.3848333333333,366.40426208091606,562.336,156.679,719.015,338.33,1057.345,2144.73,230.419,2375.149,497.562,2872.711,1679.475,0.996,1680.471,2.151,1682.622,5449.764
1980-03-01,1555.382,1980,3,86,1738.722,1553.249,1681.5976666666666,129.74157296076308,1223.646,332.4772912122243,557.519,154.999,712.518,312.038,1024.555,1875.098,233.749,2108.847,470.576,2579.423,1625.748,0.926,1626.675,1.865,1628.54,5133.824
1980-04-01,1153.893,1980,4,87,1555.382,1187.361,1689.0263333333332,116.99967041121523,1223.82375,332.6700382492388,481.451,151.919,633.369,311.001,944.37,1943.261,235.721,2178.982,482.559,2661.541,1687.549,0.905,1688.454,1.853,1690.307,5038.661
1980-05-01,948.438,1980,5,88,1153.893,965.688,1482.6656666666665,299.11868657830996,1221.03475,333.1434762220258,338.641,142.615,481.255,271.723,752.978,1724.116,231.702,1955.818,441.46,2397.278,1675.176,0.839,1676.015,1.599,1677.615,4378.844
1980-06-01,931.66,1980,6,89,948.438,893.954,1219.2376666666667,308.703253757283,1219.59725,334.3803715615782,249.921,142.149,392.07,302.722,694.792,1790.294,229.406,2019.7,488.545,2508.246,1653.262,0.872,1654.134,1.857,1655.99,4153.931
1980-07-01,1088.167,1980,7,90,931.66,972.099,1011.3303333333333,123.74756872897974,1222.7394166666666,331.20419640415145,208.375,155.634,364.008,346.629,710.637,1707.638,227.713,1935.352,507.166,2442.518,1587.486,0.861,1588.347,1.918,1590.265,3859.633
1980-08-01,1102.152,1980,8,91,1088.167,1021.03,989.4216666666665,85.92645670766115,1232.41175,324.85309761746015,178.07,175.604,353.674,418.331,772.005,1692.571,223.592,1916.163,532.65,2448.814,1641.647,0.933,1642.58,2.223,1644.803,3808.67
1980-09-01,981.925,1980,9,92,1102.152,917.36,1040.6596666666665,94.65511373578046,1239.1719166666667,320.87406837983775,172.546,183.406,355.953,407.653,763.606,1702.226,230.02,1932.246,511.26,2443.506,1598.015,0.941,1598.955,2.091,1601.046,3750.035
1980-10-01,997.641,1980,10,93,981.925,966.925,1057.4146666666666,65.7488584412956,1244.5523333333333,315.48339895362693,193.378,178.485,371.863,346.151,718.014,1841.495,237.373,2078.867,460.359,2539.226,1591.533,0.987,1592.52,1.913,1594.433,3926.656
1980-11-01,1190.091,1980,11,94,997.641,1161.293,1027.2393333333332,65.35043140128124,1247.1119999999999,313.1420201706335,264.512,158.253,422.765,325.758,748.523,2036.75,236.837,2273.587,487.52,2761.107,1676.638,0.927,1677.565,1.908,1679.473,4411.88
1980-12-01,1626.066,1980,12,95,1190.091,1533.096,1056.5523333333333,115.91453655747206,1249.5118333333332,312.53429717853174,369.396,149.292,518.689,323.184,841.873,1973.684,230.696,2204.38,499.405,2703.785,1541.419,0.911,1542.33,1.972,1544.302,4528.858
1981-01-01,1970.265,1981,1,96,1626.066,1772.975,1271.2659999999998,321.98063703427886,1257.2593333333332,321.23445584136357,529.273,157.056,686.329,344.083,1030.412,2094.245,233.78,2328.025,512.174,2840.198,1699.511,0.971,1700.482,2.128,1702.61,5287.429
1981-02-01,1637.84,1981,2,97,1970.265,1738.722,1595.4740000000002,390.9856396557292,1273.7001666666667,353.4605740726791,618.08,172.314,790.394,358.059,1148.453,1943.053,228.862,2171.915,475.561,2647.476,1704.736,0.969,1705.706,2.014,1707.72,5458.077
1981-03-01,1400.322,1981,3,98,1637.84,1555.382,1744.7236666666668,195.41321999888552,1265.2933333333333,342.42219637122963,500.067,164.358,664.425,297.884,962.309,1574.527,230.006,1804.534,416.867,2221.401,1507.341,0.91,1508.25,1.649,1509.899,4582.996
1981-04-01,1060.71,1981,4,99,1400.322,1153.893,1669.4756666666665,286.2854648184796,1252.3716666666667,333.28396831649115,405.747,158.015,563.762,326.739,890.501,1807.297,234.029,2041.327,483.919,2525.246,1638.97,0.902,1639.872,1.866,1641.738,4648.792
1981-05-01,939.671,1981,5,100,1060.71,948.438,1366.2906666666665,290.0661268768436,1244.6064166666665,336.85346103109697,282.073,150.899,432.972,305.407,738.379,1629.291,232.488,1861.779,470.537,2332.316,1592.455,0.842,1593.296,1.704,1595.0,4039.22
1981-06-01,939.883,1981,6,101,939.671,931.66,1133.5676666666666,238.81167401183174,1243.8758333333333,337.5629595925459,229.493,156.461,385.954,332.631,718.584,1751.61,234.453,1986.063,498.44,2484.503,1617.615,0.87,1618.484,1.849,1620.333,4022.721
1981-07-01,1049.822,1981,7,102,939.883,1088.167,980.0880000000001,69.82078056710826,1244.5610833333333,336.8792000785116,186.774,173.214,359.988,389.84,749.828,1666.261,244.44,1910.701,550.143,2460.845,1648.04,0.869,1648.909,1.956,1650.865,3818.022
1981-08-01,1020.358,1981,8,103,1049.822,1102.152,976.4586666666668,63.53459879729793,1241.3656666666666,338.6745854228411,168.204,190.542,358.746,422.306,781.052,1732.789,244.682,1977.471,542.3,2519.771,1671.287,0.914,1672.2,2.025,1674.225,3854.02
1981-09-01,897.295,1981,9,104,1020.358,981.925,1003.3543333333333,56.90772742197311,1234.5494999999999,342.53223406736737,182.158,190.669,372.827,400.95,773.776,1762.506,245.698,2008.204,516.669,2524.873,1633.542,0.917,1634.459,1.928,1636.387,3854.313
1981-10-01,1005.868,1981,10,105,897.295,997.641,989.1583333333333,80.908502843234,1227.497,349.0163126979492,184.251,183.811,368.062,354.587,722.649,1766.682,242.289,2008.971,467.395,2476.366,1593.731,0.919,1594.65,1.772,1596.422,3831.343
1981-11-01,1143.168,1981,11,106,1005.868,1190.091,974.507,67.2589007715729,1228.1825833333335,348.5314964811014,268.471,166.992,435.462,343.735,779.197,1889.516,235.955,2125.471,485.689,2611.16,1614.32,0.901,1615.221,1.854,1617.075,4225.225
1981-12-01,1561.419,1981,12,107,1143.168,1626.066,1015.4436666666667,123.21587996818259,1224.2723333333333,349.26016278968706,335.61,159.072,494.682,329.466,824.148,1783.158,225.743,2008.901,467.552,2476.453,1554.734,0.916,1555.65,1.897,1557.547,4272.138
1982-01-01,1982.409,1982,1,108,1561.419,1970.265,1236.8183333333334,289.3734906661863,1218.8850833333333,342.94058975955113,476.412,166.894,643.306,365.895,1009.201,1939.478,218.791,2158.269,479.674,2637.943,1699.687,0.943,1700.63,2.067,1702.697,4997.405
1982-02-01,1685.886,1982,2,109,1982.409,1637.84,1562.332,419.6212449304728,1219.8970833333333,345.3687662320215,600.592,179.394,779.986,383.469,1163.455,1862.92,214.749,2077.668,459.043,2536.712,1569.019,1.019,1570.038,2.179,1572.217,5198.503
1982-03-01,1467.209,1982,3,110,1685.886,1400.322,1743.238,216.27548162702027,1223.9009166666667,350.8888003423871,523.618,172.713,696.331,311.085,1007.416,1496.312,214.198,1710.51,385.806,2096.316,1490.569,0.957,1491.526,1.723,1493.249,4535.692
1982-04-01,1230.225,1982,4,111,1467.209,1060.71,1711.8346666666666,258.5783439817282,1229.4748333333334,354.459134004275,446.832,166.135,612.967,330.255,943.222,1632.275,220.061,1852.336,437.453,2289.789,1629.996,0.933,1630.929,1.854,1632.783,4559.558
1982-05-01,938.139,1982,5,112,1230.225,939.671,1461.1066666666666,227.8917848109783,1243.6010833333335,350.47739351048233,359.854,159.046,518.9,305.146,824.046,1514.963,214.01,1728.972,410.6,2139.572,1647.141,0.879,1648.02,1.686,1649.706,4205.297
1982-06-01,896.05,1982,6,113,938.139,939.883,1211.8576666666665,265.0128023800615,1243.4734166666667,350.5984273930032,227.775,159.459,387.234,336.205,723.439,1468.432,213.182,1681.615,449.477,2131.092,1607.833,0.897,1608.73,1.891,1610.621,3721.518
