Model,Best_Params,MSE,RMSE,MAE,R2,MAPE,Train_MSE,Overfit_Ratio,CV_MSE,N_Trials,Time_Seconds,Errors,Features,Sector
GradientBoosting,"{'n_estimators': 275, 'max_depth': 7, 'learning_rate': 0.1234269340201201, 'subsample': 0.5971603596691708, 'min_samples_leaf': 3}",5293.964483649614,72.75963498843032,54.6284669550481,0.5865410500314797,2.136291766096799,0.0029953282187445297,1767407.1410673454,0.19030207750686895,41,61.7,"[-5.47534610e+01 -1.03105570e+02 -9.16232866e+01 -5.30501460e+01
  2.09583288e+01  8.22150482e+01  5.75283675e+01  1.28212133e-02
 -1.24829699e+02 -6.98459113e+01  1.02416188e+00  7.10876902e+01
  8.77873029e+01 -7.63852397e+01  4.92414689e-01 -4.05975611e+01
  5.40892906e+01 -5.71389038e+01 -1.00280924e+02  9.97765965e+01
 -3.11613093e+00  2.21958235e+01  2.96361255e+01  3.17894235e+01
 -3.62137607e+01 -6.63612218e+01  4.18804414e+01  8.42586619e+01
  4.67338559e+01  4.55754484e+01 -4.00911504e+01  8.09259650e+01
  6.38322249e+01  1.05603285e+02 -2.45832490e+01  6.04016884e+01
  1.23325163e+02 -1.52536975e+01  2.27438589e+01  6.22388618e+01
 -1.97745688e+01  1.16272941e+02 -7.46342140e+01  4.34433237e+01
 -3.96588112e+01 -2.00433349e+01 -8.05857211e+01  2.14455976e+01
 -1.69709396e+01  3.87511166e+01 -4.54612453e+01  1.16598404e+01
  1.10763182e+01 -1.18404512e+01  4.98625645e+01 -2.61788767e+01
 -3.29354569e+02 -1.23042953e+02  2.46389546e+01  1.48523156e+02
  1.69828007e+02 -6.07393445e+01 -8.00984755e+00  3.10689663e+01
  9.32112219e+01  7.08745153e+01 -2.26743965e+02  1.39049652e+01
  2.05291002e+02  9.68398235e+01  1.31527457e+02  6.50600792e+01
  4.83867921e+01 -7.14855420e+01 -9.43057813e+00  1.49395368e+01
  1.78955598e+01  3.62643441e+01 -1.63242906e+01  3.58680404e+01
  8.82271401e+00 -2.48600876e+01  1.03412277e+01  2.64397997e+01
 -4.29805516e+01 -2.50409473e+01 -4.56680848e+01 -2.14795658e+01
 -8.67668991e+01 -2.66753971e+01 -4.92942436e+01  1.12642428e+02
  3.19789814e+01  2.52620375e+01 -7.99863534e+01  2.00865342e+01
  7.64482484e+01 -2.12172951e+01 -6.49429699e+00  3.32211507e+01
  5.71774396e+01  3.02037324e+01 -1.01663334e+01 -6.74385304e+01
 -5.22981067e+01  6.85622650e+01 -8.49716721e+01  5.80832834e+00
  3.89219511e+01 -4.23664103e+01  8.65574393e+00 -3.97260827e+01
  9.52577539e+01  8.75094751e+01 -6.78945474e+01  3.92539614e+01
  2.26776131e+01  1.63927479e+01 -7.08369273e-01  9.88630280e+01
  1.63396762e+01 -7.51621720e+00]",Baseline,Industrial
Lasso,{'alpha': 0.04221136277291246},5685.178283510849,75.40012124334316,52.893047022028775,0.5559872283344534,2.0750226019320994,5567.662888785214,1.02110677263926,0.13906082099891867,50,1.8,"[-3.33902219e-01 -9.00545246e+01 -1.06903523e+02 -9.63348414e+01
  7.63999139e+00  7.39850754e+01  4.15141671e+01 -2.62203287e+01
 -7.33170265e+01 -4.23376667e+01 -1.21177000e+01  2.03036009e+01
  1.07340922e+02 -4.92035744e+01 -2.56481665e+00 -2.01520492e+01
  7.03605670e+01 -1.92121368e+01 -1.81215976e+02  1.38789085e+02
 -1.08223438e+01  3.59250199e+01 -9.16296081e+00  5.35334950e+01
 -2.64451148e+01 -2.60278848e+01  8.51542944e+00  7.99552380e+01
  3.75365821e+01  9.84322570e+01 -7.29102730e+01  4.78373776e+01
 -2.37691934e+01  8.25206760e+01 -8.14044450e+00  6.65345417e+01
  1.35511903e+02 -3.52908234e+01  3.96366289e+01 -2.68717499e+01
 -3.59088047e+01  1.35068620e+02 -8.30753990e+01 -2.58246837e+01
  2.90059614e+01  1.61480432e+01 -3.09909052e+01  4.71738431e+01
  2.66828261e+01  6.08072159e+00 -4.37261363e+01  1.98299019e+01
  4.84911569e+01 -2.66183820e+01  7.44796656e+01 -5.93730398e+01
 -3.26725998e+02 -1.43137677e+02 -1.09635670e+01  5.94229854e+01
  5.00909934e+01 -5.34277698e+01  1.45499620e+01 -4.18007693e+00
  8.94549061e+01  4.01930961e+01 -3.11182246e+02  6.83235467e+01
  2.68724919e+02  7.81897484e+01  2.77424336e+01 -1.86693765e+00
  5.75153013e+01 -3.32157858e+01 -1.41104398e+01 -4.59955444e+00
  2.27979909e+01  6.69692102e+01 -3.10259813e+00  1.62562901e+00
 -7.95354008e+01 -1.87770763e+00  2.66475509e+01  5.51650505e+01
  1.18497730e+01 -2.67102021e+01 -4.51768354e+01 -5.30753396e+00
 -1.02262183e+02 -1.26506433e+01 -5.36024090e+01  6.46362225e+01
  2.42157104e+01  2.34464822e+01 -4.73360066e+01  6.80165648e+00
  8.57588077e+01 -1.69213862e+01 -1.08413800e-01  2.08606127e+01
  3.97867810e+01  4.56621571e+01 -7.35188337e+01 -7.45986462e+01
  4.15711397e+00  8.20867686e+01 -3.66365391e+01  6.18137232e+01
  5.26417775e+01 -4.07947637e+01  3.53814933e+01 -8.00617184e+01
  9.28240825e+01  1.21075112e+02 -1.20466809e+02 -6.65118177e+00
 -3.46188998e+00  1.54217574e+01  6.59339208e+01  6.93051793e+01
  3.73060092e+01  1.66220158e+01]",Baseline,Industrial
ElasticNet,"{'alpha': 0.058325392698868474, 'l1_ratio': 0.7430235022121079}",5718.558949111693,75.62115411121212,53.09108261425792,0.553380196309361,2.084535370772771,5641.7274855930045,1.0136184287020047,0.14007451508653548,50,2.6,"[   0.65863974  -93.29054662 -106.54032425  -98.07557278    5.82653366
   74.77849907   36.39874914  -24.92995198  -75.22724292  -42.0335362
  -11.44287948   19.97076348  105.91131207  -54.94978564   -6.72093542
  -22.74739391   69.39391573  -14.71950873 -185.0015932   137.09800957
  -13.2195929    30.12189652   -9.14765153   51.31604682  -24.48516583
  -33.39772566    8.40657665   78.96384736   40.79154619   98.86849171
  -81.171838     54.48962703  -25.13774239   79.76882994   -6.88192511
   65.83611401  134.28997602  -41.06453384   39.48897887  -22.99410584
  -35.4262683   138.55260375  -89.50380617  -21.26862856   26.66653839
   15.40025119  -32.62263591   46.80016309   30.49315898   -0.61859147
  -40.89174338   19.20646546   46.41009829  -20.65743852   64.77263268
  -55.64652459 -329.7706719  -146.63145459  -14.55530732   55.40220504
   47.59515284  -59.74019309   12.76983506   -3.58534554   88.23877355
   41.80699085 -314.1049529    68.62966386  258.09572295   73.51309434
   27.28808274    0.90626565   58.10026327  -39.42218946  -13.30966768
   -4.14909367   24.75937991   68.68621437  -18.31610551    7.38521685
  -73.13696215   -2.0045338    29.46793888   55.56386534   13.69300008
  -31.55017085  -43.96644704   -5.42495396 -101.58993786   -9.63225385
  -59.51559034   68.15829888   21.11618704   18.91033509  -46.48816086
    6.18300638   84.78358198  -22.47496394   -1.9393905    21.03555209
   34.74177036   45.3216827   -80.19160172  -70.87499777    1.7252335
   79.13291484  -39.0975261    59.60675399   55.44198632  -46.74298667
   34.79424854  -78.1909101    90.30633371  125.85694898 -127.39714194
   -6.53455157   -3.65226191   13.69863522   61.79591633   69.87708938
   38.53358856    9.70457033]",Baseline,Industrial
OMP,{'n_nonzero_coefs': 4},5834.179602499034,76.38180151383597,54.07261663952673,0.5443502162080877,2.117690698473037,5700.574946807497,1.0234370492341935,0.1254390766960458,50,0.3,"[  -4.81511703  -83.0937993   -91.08622255  -85.10733305   20.94642939
   78.54205732   56.95867487   -9.56370555  -64.90723293  -38.53330546
  -13.36249617   19.07501597  115.8530496   -43.56192288   28.40513702
   -7.98097393   72.79448188  -23.73713167 -159.9116964   181.86027967
  -26.72391533   39.5141839    -3.45561334   54.46268823  -36.3745705
  -14.25041394   17.27959139   69.94047264   14.00993273  106.99573832
  -34.43968628   62.5598279   -41.09877307   80.43822653  -19.11706197
   58.19686832  133.67142015  -49.36206025   47.09419074  -52.34608068
  -41.81801304  142.27636371  -77.91614901   -5.93889972   30.67240442
   -5.64874584  -35.20938854   43.72111884    5.68320098    2.41849251
  -45.19316853   16.3130997    52.86748188  -34.58063981  102.79346609
  -53.52365052 -326.85254065 -100.14988013    7.25906253   48.05893971
   48.07788766  -46.41374714   40.1209533    -9.01456047   87.34004975
   47.35951477 -297.8476109   138.34201959  289.4639543    50.24397278
   22.79547545  -10.41907864   54.09707641  -32.71935689   -9.70661919
  -16.59587461    8.42855565   63.54716341   46.24723595   23.65534759
 -121.45660296  -20.70989758   17.23966316   40.10342552   -0.81797278
  -23.82967617  -40.68317109  -11.19243411 -106.18623889   10.13367544
  -31.38706312   78.13849517   18.5619464    25.71433505  -43.37556875
    8.86756755   92.12096575  -19.58241622   12.92991104   16.79563103
   47.96604843   58.11355332  -48.12379781  -59.43095967    1.97500162
   71.68320859  -42.49627399   72.73160404   41.75735415  -47.83877657
   45.60298195  -99.84942608   94.52927367  110.77302044 -108.85990713
   38.87369752  -10.92213198   -7.91769529   66.68734783   56.64528045
   23.8844873    17.61260492]",Baseline,Industrial
RandomForest,"{'n_estimators': 23, 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 19}",6129.274874765965,78.28968562183633,57.63422640469311,0.5213032573950872,2.2569925973502136,3319.791730051719,1.8462829518135095,0.27625789300501485,50,24.9,"[   9.44479945 -120.9156102  -132.08014126 -138.39505336  -36.56729426
   69.54972057    8.99913058   -0.52986212  -91.57164023  -72.60301801
  -32.84092151    9.02960472   96.68096281  -81.95643412  -16.57176126
  -33.69719205   81.14660294  -31.89822446 -168.6938302    88.74861329
    5.99798953   23.76136439   35.88385262   51.98505694   -7.02424787
  -71.9399761    -3.21784205   56.75388467   40.11972266   62.19080533
  -22.85495051   77.1976366    -5.4993904    74.39126622   11.66473166
   57.42585239  142.58366862    7.46834284   64.49001638   24.93138605
  -15.07063362  119.042466    -81.45406244   32.20970118  -16.36869368
   -0.57179767  -59.00085901   51.30549098    8.99084268  -12.51157639
  -38.02483697   -8.6190317    30.55722057  -29.00544821   27.4911402
  -32.39891024 -337.52929363 -153.98389945   18.78058111  154.12491055
  100.39868    -107.35383274  -19.63623284   -0.99054158   99.44363792
   39.15550219 -269.05066852   -2.18814337  176.66990929  153.9136093
  144.84231225  111.13942526   84.18859164  -31.99978831   -9.26867842
  -30.22428512   24.87912526   74.68105473  -45.2198547    60.73622669
  -33.37749139  -27.29905945    6.08786814   44.64540617  -17.62521477
  -41.28876768  -74.13501476  -40.2917887  -108.28791009  -62.56190487
  -86.9470421    86.55922241   40.22005104    5.35237623  -39.20136921
   36.40406492   89.85108138  -26.63251483  -10.08868559   -1.30346527
   53.03777016   63.34676448  -27.79226069  -84.06630163  -44.70605517
   70.22913203  -64.84869096   35.1931352    77.19974511  -50.72633615
    2.70086498  -88.87633397   72.44562375  134.4399498  -104.0177332
   14.69845829  -19.77557184    2.82728197   37.35406591   75.39819882
   41.67488881    5.53626182]",Baseline,Industrial
Lasso,{'alpha': 0.0010404665704196266},8915.895834228339,94.42402148938764,51.42527199191211,0.6365910221666236,2.416104719986725,1270.5622707609177,7.01728363843888,0.023408720741395335,50,2.2,"[   9.62588604    9.02625014  -43.06436392  -47.50229147  -23.30185569
  -16.04619199   57.24097961   46.23392796   -5.41517286    8.37902184
   51.14023032   46.84073599   48.59749693   -7.66988785  -53.86163923
   -5.4683035     7.70816328  -12.19392922  -88.15200218   80.12112172
    3.48916945   68.54355071   23.05468344    4.99432939   17.51425589
  -18.61084012   18.40459076  -24.48621609  -24.75083601  -10.06623152
  -61.97855698   69.04663711   39.69488523   54.6844009    24.26764549
   56.31746909   37.99189054  -45.51584034  -40.52766737    7.89374606
  -40.92559983    1.6443071   -22.90389748    3.71608414   27.59910279
   47.95152631   30.36882452   43.33886348   45.95337653  -31.81493412
   -6.27441817  -37.97837386  -30.75400625  -57.83430555    8.63869768
 -311.34521907 -705.09920894 -368.7899607    54.400039    125.93772754
  -79.98305345  -90.76582451 -136.48300771 -123.39632994 -117.94782009
   -5.18643118  -59.35462643  166.4474609   209.04348349   90.11555364
   61.20368923   66.11840107   55.2770142    -3.22723342   26.46673059
   84.0252034    19.78324723  -89.67721985  -28.03992439   90.62617429
   -2.01656297   39.43155052   13.8645686   -23.75836198   46.20196066
   42.29329826  -15.95005286  -10.13718417  -47.79594892   52.03304156
   10.61984459  104.86151991    1.22266969   49.13661272   78.73530815
   38.72562358   48.03449116  -17.76138063   48.53771949   -3.00981538
   -5.23981584  -52.38365625   15.80101631    3.90988184   21.07596334
   89.03406328    8.73828728   85.17627822   12.02258956  -22.74448206
   -4.98454306  -31.68102089  -11.39593725  -43.9656964  -104.79757607
  -36.5760761    14.69585249    8.32578391   33.96841337   26.07999065
   -4.85508202  -16.4438647 ]",Baseline,Transportation
ElasticNet,"{'alpha': 0.0011574277244140742, 'l1_ratio': 0.7850190822568529}",8948.087796114856,94.59433279068496,51.58989709341773,0.635278888402261,2.4227947786677957,1259.3339099370223,7.105413207337789,0.02337085586202207,50,4.0,"[ 9.03363839e+00  9.40367909e+00 -4.28756165e+01 -4.71163330e+01
 -2.32828561e+01 -1.69466350e+01  5.66085384e+01  4.49195906e+01
 -7.44661212e+00  7.35351873e+00  5.10258199e+01  4.73515730e+01
  4.80553421e+01 -7.64450156e+00 -5.40094843e+01 -6.16468108e+00
  7.34331960e+00 -1.41018415e+01 -8.90627439e+01  7.87458840e+01
  1.69042764e+00  6.68281591e+01  2.30094777e+01  5.79103505e+00
  1.75750783e+01 -1.75476979e+01  1.81164351e+01 -2.54301681e+01
 -2.50951199e+01 -1.17529993e+01 -6.28999293e+01  6.82790425e+01
  3.82122506e+01  5.36070057e+01  2.47082704e+01  5.73627666e+01
  3.83750325e+01 -4.46902075e+01 -4.04571206e+01  8.21454250e+00
 -4.08417795e+01  1.33123960e+00 -2.38973274e+01  3.34329649e+00
  2.62434245e+01  4.77648582e+01  3.09193576e+01  4.42054130e+01
  4.66995509e+01 -3.08307386e+01 -5.34386143e+00 -3.68076897e+01
 -3.04854424e+01 -5.83070554e+01  8.31018115e+00 -3.11286338e+02
 -7.06346163e+02 -3.67221179e+02  5.66415754e+01  1.24127556e+02
 -8.22760177e+01 -9.05954348e+01 -1.34733671e+02 -1.20636252e+02
 -1.15495872e+02 -3.69891189e+00 -5.68586839e+01  1.68481487e+02
  2.13153157e+02  9.56180003e+01  6.65503508e+01  7.16577426e+01
  6.04846605e+01  1.67880368e+00  3.09296244e+01  8.79377657e+01
  2.34625805e+01 -8.75114035e+01 -2.51113091e+01  8.94006182e+01
 -9.04949224e+00  3.44390791e+01  1.20139797e+01 -2.49315492e+01
  4.46384020e+01  4.19970883e+01 -1.79600334e+01 -1.19622342e+01
 -4.96811662e+01  4.98840961e+01  9.58007805e+00  1.03112058e+02
 -3.91356954e-01  4.89415311e+01  8.03203907e+01  4.01475785e+01
  4.88563244e+01 -1.65988017e+01  4.88957742e+01 -1.93011468e+00
 -5.13176205e+00 -5.41399414e+01  1.50438709e+01  3.33753516e+00
  1.94318832e+01  8.87054545e+01  8.60044159e+00  8.48215697e+01
  1.27066176e+01 -2.19269454e+01 -4.97216251e+00 -3.14169475e+01
 -1.24903319e+01 -4.48025600e+01 -1.05865008e+02 -3.74320571e+01
  1.33773863e+01  7.82924715e+00  3.42954921e+01  2.67410316e+01
 -4.38536876e+00 -1.58213526e+01]",Baseline,Transportation
Ridge,{'alpha': 0.4252432951145515},9749.312670988971,98.7386078035789,55.772253423548435,0.6026212263785684,2.5992226914392473,1179.5087176149761,8.265570678190963,0.023758857128696166,50,0.3,"[ 2.89094232e+00  1.23054731e+01 -4.37353648e+01 -4.20620008e+01
 -1.77651333e+01 -2.09608790e+01  5.87506893e+01  3.76621654e+01
 -1.68053500e+01 -1.00692994e+00  4.92680767e+01  4.93097419e+01
  4.41698027e+01 -8.30682721e+00 -5.89085245e+01 -1.12243863e+01
  3.88774199e+00 -2.44003266e+01 -8.77513191e+01  7.41843105e+01
 -1.66905616e+00  5.76043171e+01  2.24523871e+01  9.70643053e+00
  4.08905237e+00 -1.69085897e+01  1.20428435e+01 -3.30964459e+01
 -2.83690478e+01 -1.91063231e+01 -6.82125469e+01  5.98607286e+01
  4.01838174e+01  5.31766017e+01  3.05277428e+01  6.08748734e+01
  2.62964053e+01 -4.51936691e+01 -4.49176962e+01  1.33741174e+01
 -4.56035357e+01  3.17390635e-01 -2.61631507e+01 -3.63582465e+00
  2.41752081e+01  4.88301900e+01  3.78230194e+01  4.65578341e+01
  4.50228792e+01 -2.67056656e+01 -3.74486512e+00 -2.93940297e+01
 -2.73027890e+01 -6.20646104e+01  1.45597784e+01 -3.09880277e+02
 -7.04552233e+02 -3.42068693e+02  8.57518856e+01  1.38616434e+02
 -5.67382532e+01 -7.15658158e+01 -1.54001504e+02 -1.22273888e+02
 -1.03413247e+02  1.48028503e+01 -2.84188635e+01  2.04309243e+02
  2.70553359e+02  1.94550556e+02  1.26362063e+02  1.20375062e+02
  9.60135505e+01  3.29776084e+01  6.15281832e+01  1.24440507e+02
  6.10870301e+01 -6.52596981e+01  1.14828026e+01  9.03765538e+01
 -4.66527632e+01  1.45430826e+01  8.07949864e+00 -3.17878473e+01
  3.24142940e+01  4.69210299e+01 -2.89727508e+01 -1.63889140e+01
 -5.39825328e+01  4.06868560e+01  7.48175777e+00  9.66157396e+01
  8.05680226e+00  5.60843157e+01  9.96710405e+01  5.44074403e+01
  5.06115953e+01 -8.07591618e+00  5.23918448e+01  1.18392471e+01
  1.41467678e-02 -6.55254658e+01  1.91473098e+01 -9.28259229e-02
  2.49597265e+01  9.49497310e+01  1.65943202e+01  8.83377962e+01
  1.66844851e+01 -1.08437983e+01 -6.19279453e+00 -2.16328942e+01
 -1.13954647e+01 -4.22764653e+01 -1.00098713e+02 -3.48222307e+01
  1.71762565e+01  1.69530739e+01  5.33346419e+01  3.93575351e+01
  4.35130507e+00 -7.48906008e+00]",Baseline,Transportation
OMP,{'n_nonzero_coefs': 25},9850.468479020119,99.24952634154039,59.75198815001974,0.5984981489579707,2.7617743187408097,1236.7652815816537,7.96470326723816,0.02525691561141738,50,0.4,"[   7.70577797   13.56725015  -52.33743719  -44.12668637  -23.54429193
  -11.36907739   64.55528769   49.04204922   -3.03973451    3.19612623
   58.10317702   54.95677832   43.23235989  -14.8914946   -69.04437849
   -9.0838226    11.96451245  -13.8801561   -83.2511198    73.70330837
    8.83149083   69.26379519   36.007083     18.86089157   16.06123793
  -10.64308823    4.78881786  -28.96335166  -30.8530823   -18.04638206
  -59.8424118    70.71375677   52.54804008   58.96172004   40.54703477
   73.28775701   43.6248443   -37.04102042  -55.80996169   13.33825705
  -38.88759544   15.67145253  -13.90869608   10.29767899   41.43131378
   62.9839033    50.53111169   60.60044919   52.73565758  -20.12218762
   -6.27121887  -19.47524243  -24.66618636  -46.16173893   26.49339149
 -292.07917098 -686.72221355 -331.74733222  108.81162984  170.98148125
  -62.52364031  -79.94298515 -122.3263849   -91.12690179 -111.37834474
  -23.11428169  -74.58995009  154.59509066  274.53697267  210.18274241
  158.09825945  141.51607364  114.30064089   43.99752704   59.2021315
  130.73656432   70.70281992  -44.91522461   19.85846841  106.62124142
  -26.89431546   18.08833902   14.37695778  -21.86991542   40.69471637
   50.79254335  -33.91993286  -20.82787153  -67.9206149    43.39157562
   28.74630558  101.63336169   13.29607406   61.41261647  109.24211151
   73.90379803   64.04807058   -3.03402754   47.08605262   21.44496165
    5.93035514  -49.26120034   25.10664669   13.00254728   42.92508345
  104.87729527   27.66651555   93.63257448   29.4021332    -8.21733597
   -8.8104561   -17.04186731  -16.63252358  -29.96793361 -103.76471622
  -32.89101757   40.13899024   28.57792944   64.49700829   46.61576713
    6.32900915   -4.35473763]",Baseline,Transportation
SVR,"{'C': 2.5378155082656657, 'epsilon': 0.13311216080736885, 'kernel': 'linear'}",10947.604782753651,104.63080226565049,58.409887975966704,0.553779234549725,2.713090437321426,1174.995622994461,9.317145160808193,0.025304882719665432,21,61.0,"[   3.56878542   18.12097649  -43.09817725  -42.61455795   -8.25120041
  -21.33413964   53.31469024   32.96490715  -23.82574995   -6.23800403
   42.29639548   47.02663364   49.3286212    -0.86713974  -56.32339863
  -15.06869689    6.0115993   -25.16953259  -91.13679768   66.11122162
   -9.23252608   50.11211053   16.30257345    9.27799712    4.75369806
  -12.64928783   17.51223382  -35.33219399  -21.91461916  -12.58161559
  -73.85871297   48.04444096   36.60164203   52.35775478   31.89351663
   63.50436862   29.0195476   -36.82907215  -36.83871664   16.53705259
  -39.74433721    9.6722401   -27.07626836  -12.13427158   19.57656904
   43.94556182   39.12529523   48.87681894   52.12650486  -12.36500674
    5.05032154  -25.71635601  -13.97092129  -57.18489908   15.53227141
 -312.89174262 -715.44352786 -373.41707547   45.8911147   110.03680634
  -56.98824576  -66.10721357 -169.4851165  -131.9905217   -91.89648967
   35.1858975    -1.27866218  248.2509655   320.96670767  252.07936705
  156.93400241  144.19500221  123.30169529   58.70031631   84.02349747
  146.14359947   90.29401207  -45.50839106   17.22240211   89.00722534
  -49.03162634   19.65926887    8.28199255  -30.99620127   37.10883362
   57.01021215  -20.9235617    -9.78322237  -35.82525857   50.64529568
    8.34121846   98.08401091   18.26334224   63.47646748  110.76129035
   64.50540415   62.15728377    5.44359763   65.62725958   18.81215547
   12.31155685  -59.59996561   19.01547209   -5.37234026   29.48626707
   97.28347407   19.61424894   97.2760056    25.12592687    6.86470484
    1.8496495   -15.27847725    5.6406588   -34.19087805  -98.18820924
  -37.36469885   10.44353094   14.97088714   58.47958551   44.21671114
   14.94922327    6.58421112]",Baseline,Transportation
KNN,"{'n_neighbors': 2, 'weights': 'distance', 'p': 2}",13107.71480440016,114.48892874160435,72.95030770971412,0.4657338614801402,3.381679327755059,6.56126038228418e-12,1997743427435348.2,0.24745321931518638,50,1.5,"[  40.9169907    72.81453116   14.22664291  -21.21642721    2.90071609
   40.46668242  119.14390173  108.4243458    53.56673972   62.76930785
   91.49575028   40.82511075   43.1413752    36.8370939   -61.87927821
   89.49527398    6.72522414   63.91336905  -45.84575885  121.69928306
   51.91188047  128.41115319  132.76840082   48.68583425  -36.52199803
   32.48885208   16.20711836   24.0721552   -65.35398676  -51.79148695
  -13.86798314  125.20095712   40.02142771   83.61963858   74.70937257
   41.9656504   118.57834823  -16.47939397  -27.04324608    6.2988319
  -59.97301731   81.75282956   54.39834659  -16.86192722   16.07268182
   -1.19117524   23.5789024     2.94857682   29.90362019   -8.3834278
   11.67705229  -16.30959801  -57.41722558  -42.38622001   16.04006756
 -307.9116994  -713.74068493 -448.39360752 -261.25628784  -67.33168187
 -148.12920433 -221.63541316 -218.78428318 -206.05261825 -221.8559762
 -104.47910326 -144.53418162  -41.31169938  -19.30490505  160.73922507
  111.8571144    28.16142593   75.61209821   36.08686554   65.7466719
   98.2819435    90.96715691   24.09374712   69.87742686  132.8541569
   40.37827137   87.36210243   83.04655587  -34.7602619   128.3398485
  105.17478773   36.86978241   26.91006011  -58.11666535   82.99662312
   83.46073837  210.6510113    12.81189019   65.64823851   84.74387127
   -2.26961902   10.9690233   -12.03991233   19.88115871   78.31931477
  -25.77158011   31.49424353   83.00564537   50.03660376   48.47995281
   97.84531667   44.85142916   31.94756484   10.92370253   -2.51856239
   29.94698366  -18.67971003  -19.00122074  -29.29947482  -73.71383995
   21.99169216   41.1344394    25.85436437   97.47547061   10.58025966
  -61.60420075   46.83618118]",Baseline,Transportation
ExtraTrees,"{'n_estimators': 131, 'max_depth': 11, 'min_samples_leaf': 3}",13604.451201099982,116.63812070288162,74.2306616313412,0.4454870495463015,3.4175334870998197,319.2054396489724,42.61973485182673,0.1503256360894309,50,22.0,"[ 2.31350923e+01  3.34631824e+01 -1.57032668e+01 -3.75765066e+01
 -5.71608377e+00 -4.49212238e-02  9.08475541e+01  7.90256973e+01
  1.45996527e+01  3.71800078e+01  4.12959695e+01  4.25221043e+01
  4.96488604e+01  1.51584101e+01 -1.07781711e+01  3.27857583e+01
  1.79417027e+01  1.64613401e+01 -7.60582978e+01  1.01825133e+02
 -1.27666606e+01  8.15038180e+01  5.07168925e+01  1.71950664e+01
  5.64848740e+01 -1.11132831e+01  6.40036391e+01 -1.61467668e+00
 -6.62461879e+00  8.16352648e+00 -2.26002349e+01  8.69543905e+01
  3.09989608e+01  7.30412131e+01  4.97060813e+01  6.92722177e+01
  9.89689524e+01  3.99068008e+00  2.83025163e+01  2.54911833e+01
 -3.95861014e+00  1.28709819e+01  5.39370617e+01  2.58050459e+01
  3.25030128e+01  4.99435887e+01  3.23381190e+01  6.05119642e+01
  9.60474478e+01  6.07670358e+00  4.74992140e+01 -1.82799292e+01
  9.44693130e+00 -5.95778665e+01  1.88355559e+01 -3.06713714e+02
 -7.02480998e+02 -4.45315506e+02 -2.11427487e+02 -5.06052570e+01
 -8.29036905e+01 -1.44128561e+02 -1.11822129e+02 -2.11852245e+02
 -1.48469515e+02 -1.59963947e+02 -2.62869209e+02  9.52147140e+01
  1.61649725e+02  2.67304798e+02  2.24637389e+02  1.72489473e+02
  1.68081641e+02  8.16414755e+01  1.23000859e+02  1.61859275e+02
  1.47966751e+02  1.89673723e+01  4.96419888e+01  1.48648616e+02
  1.05454389e+02  1.58907223e+02  7.71379678e+01 -1.23375087e+00
  1.11063539e+02  5.52043353e+01  2.23781766e+01  3.49805502e+01
 -1.18424334e+01  1.13235487e+02  5.26376786e+01  1.05479427e+02
  2.93720800e+01  6.64593700e+01  9.29998976e+01  5.19897424e+01
  9.09069775e+01  7.41289115e+00  9.94595378e+01  3.22425528e+01
  5.99636910e+01 -2.88965000e+00  4.56371966e+01  2.76299687e+01
  2.62614988e+01  1.10113575e+02  1.60346864e+01  1.23995471e+02
  7.63192445e+01  9.36165918e+00  7.09382416e+01 -2.09096695e+01
  2.98075431e+01 -2.57391485e+01 -8.99501282e+01  6.87697023e+00
  1.02670968e+01  1.98535623e+01  7.32886145e+01  7.19546490e+01
  5.49625765e+01  3.44183062e+01]",Baseline,Transportation
